,Condition,MedCodeId,SnomedCTConceptId,SnomedCTDescriptionId,OriginalReadCode,CleansedReadCode,Term
1147,Retinal vascular occlusions,67167012.0,39832008.0,67167012.0,F42y7,F42y7,Retinal cotton wool spots
1148,Retinal vascular occlusions,299476010.0,232035005.0,347674010.0,FyuF5,FyuF5,[X]Other retinal artery occlusions
1149,Retinal vascular occlusions,299477018.0,73757007.0,122485015.0,FyuF6,FyuF6,[X]Other retinal vascular occlusions
1150,Rosacea,889291000006117.0,398909004.0,889291000006117.0,M1530-99,M1530-99,Acne roscea
1151,Rosacea,889281000006115.0,398909004.0,889281000006115.0,M153-99,M153-99,Rosacea Of Face
1152,Rosacea,17666017.0,371097007.0,1209805012.0,F4C31,F4C31,Rosacea conjunctivitis
1153,Rosacea,1778393010.0,398909004.0,1778393010.0,M153,M153,Rosacea
1154,Rosacea,1786588010.0,398909004.0,1786588010.0,M1530,M1530,Acne rosacea
1155,Rosacea,33456014.0,19877001.0,33456014.0,M1531,M1531,Rhinophyma
1156,Rosacea,308692019.0,200931008.0,308692019.0,M1532,M1532,Rosacea hypertrophica
1157,Rosacea,308693012.0,200932001.0,308693012.0,M1533,M1533,Lupoid rosacea
1158,Rosacea,308694018.0,200933006.0,308694018.0,M1534,M1534,Ocular rosacea
1159,Rosacea,308696016.0,398909004.0,1778393010.0,M153z,M153z,Rosacea NOS
1160,Rosacea,309362013.0,398909004.0,1778393010.0,Myu69,Myu69,[X]Other rosacea
1161,Sarcoidosis,52728016.0,31541009.0,52728016.0,AD5,AD5,Sarcoidosis
1162,Sarcoidosis,1223250017.0,24369008.0,1223250017.0,AD50,AD50,Sarcoidosis of lung
1163,Sarcoidosis,1232607019.0,64757003.0,1232607019.0,AD51,AD51,Sarcoidosis of lymph nodes
1164,Sarcoidosis,287930013.0,187233002.0,287930013.0,AD52,AD52,Sarcoidosis of lung with sarcoidosis of lymph nodes
1165,Sarcoidosis,1231546012.0,55941000.0,1231546012.0,AD53,AD53,Sarcoidosis of skin
1166,Sarcoidosis,502127019.0,72470008.0,502127019.0,AD530,AD530,Lupus pernio
1167,Sarcoidosis,454209012.0,310607007.0,454209012.0,AD54,AD54,Sarcoidosis of inferior turbinates
1168,Sarcoidosis,477671011.0,361197009.0,477671011.0,AD55,AD55,Sarcoid arthropathy
1169,Sarcoidosis,293742013.0,31541009.0,52728016.0,Cyu06,Cyu06,[X]Sarcoidosis of other and combined sites
1170,Sarcoidosis,296819018.0,192673008.0,296819018.0,F013,F013,Meningitis due to sarcoidosis
1171,Sarcoidosis,297440017.0,193101001.0,297440017.0,F3263,F3263,Multiple cranial nerve palsies in sarcoidosis
1173,Sarcoidosis,297643013.0,193251003.0,297643013.0,F3965,F3965,Myopathy due to sarcoidosis
1174,Sarcoidosis,161591000006114.0,195033009.0,300056015.0,G5583,G5583,Sarcoid heart disease
1175,Sarcoidosis,1494958019.0,195033009.0,1494958019.0,G5y7,G5y7,Sarcoid myocarditis
1176,Sarcoidosis,40879015.0,24369008.0,40879015.0,H57y2,H57y2,Pulmonary sarcoidosis
1177,Sarcoidosis,303525019.0,197368002.0,303525019.0,J63A,J63A,Hepatic granulomas in sarcoidosis
1178,Sarcoidosis,311616019.0,203042003.0,311616019.0,N2332,N2332,Myositis in sarcoidosis
1179,Secondary polycythaemia,494050018.0,44865000.0,494050018.0,D410,D410,Secondary polycythaemia
1180,Secondary polycythaemia,486571018.0,36874002.0,486571018.0,D4100,D4100,Stress polycythaemia
1181,Secondary polycythaemia,131691000006118.0,389147003.0,1490224012.0,D4100-1,D4100-1,Spurious polycythaemia
1182,Secondary polycythaemia,483065013.0,25881005.0,483065013.0,D4101,D4101,High altitude polycythaemia
1183,Secondary polycythaemia,294491014.0,191372008.0,294491014.0,D4102,D4102,Polycythaemia due to cyanotic heart disease
1184,Secondary polycythaemia,294492019.0,191373003.0,294492019.0,D4103,D4103,Polycythaemia due to cyanotic respiratory disease
1185,Secondary polycythaemia,1216509016.0,367328005.0,1216509016.0,D4104,D4104,Renal polycythaemia
1186,Secondary polycythaemia,294495017.0,44865000.0,494050018.0,D410z,D410z,Secondary polycythaemia NOS
1187,Spinal stenosis,138588018.0,83561009.0,138588018.0,N130,N130,Cervical spinal stenosis
1188,Spinal stenosis,311194016.0,202760001.0,311194016.0,N1300,N1300,Idiopathic cervical spinal stenosis
1189,Spinal stenosis,311195015.0,202761002.0,311195015.0,N1301,N1301,Degenerative cervical spinal stenosis
1190,Spinal stenosis,311197011.0,83561009.0,138587011.0,N1303,N1303,Cervical spinal stenosis secondary to other disease
1191,Spinal stenosis,400282015.0,267980005.0,400282015.0,N140,N140,"Spinal stenosis, excluding cervical region"
1192,Spinal stenosis,126406018.0,76107001.0,126406018.0,N140-1,N140-1,Spinal stenosis
1193,Spinal stenosis,311229014.0,76107001.0,126406018.0,N1400,N1400,Spinal stenosis of unspecified region
1194,Spinal stenosis,68961012.0,41341006.0,68961012.0,N1401,N1401,Thoracic spinal stenosis
1195,Spinal stenosis,30978014.0,18347007.0,30978014.0,N1402,N1402,Lumbar spinal stenosis
1196,Spinal stenosis,311230016.0,202782008.0,311230016.0,N1403,N1403,Idiopathic thoracic spinal stenosis
1197,Spinal stenosis,311231017.0,202783003.0,311231017.0,N1404,N1404,Degenerative thoracic spinal stenosis
1198,Spinal stenosis,311236010.0,41341006.0,68960013.0,N1406,N1406,Thoracic spinal stenosis secondary to other disease
1199,Spinal stenosis,311237018.0,202787002.0,311237018.0,N1407,N1407,Idiopathic lumbar spinal stenosis
1200,Spinal stenosis,311238011.0,202788007.0,311238011.0,N1408,N1408,Degenerative lumbar spinal stenosis
1201,Spinal stenosis,311239015.0,202789004.0,311239015.0,N1409,N1409,Iatrogenic lumbar spinal stenosis
1202,Spinal stenosis,311240018.0,18347007.0,30977016.0,N140A,N140A,Lumbar spinal stenosis secondary to other disease
1203,Spinal stenosis,311241019.0,76107001.0,126406018.0,N140z,N140z,Spinal stenosis NOS
1204,Spinal stenosis,461576019.0,76107001.0,126406018.0,Zw043,Zw043,[Q] Central spinal stenosis
1205,Spinal stenosis,461577011.0,76107001.0,126406018.0,Zw044,Zw044,[Q] Lateral spinal stenosis
1206,Spinal stenosis,461578018.0,76107001.0,126406018.0,Zw045,Zw045,[Q] Central and lateral spinal stenosis
1207,Thrombophilia,1858421000006115.2,1858421000006104.0,1858421000006115.2,EMISNQLU11,EMISNQLU11,lupus anticoagulant positive
1208,Thrombophilia,257494018.0,993351000000100.0,2554781000000111.0,42Qc,42Qc,Plasma activated protein C resistance
1209,Thrombophilia,257497013.0,993371000000109.0,2567831000000115.0,42Qe,42Qe,Factor V Leiden genotype
1210,Thrombophilia,927311000006111.0,999311000000101.0,2555611000000111.0,42jH,42jH,Activated protein C with factor V deficient plasma
1211,Thrombophilia,2267501000000115.0,878791000000101.0,2267501000000115.0,43GE1,43GE1,Lupus anticoagulant positive
1212,Thrombophilia,450270016.0,307091009.0,450270016.0,D3037,D3037,Factor V Leiden mutation
1213,Thrombophilia,450295015.0,307115002.0,450295015.0,D3038,D3038,Homozygous factor V Leiden mutation
1214,Thrombophilia,450296019.0,307116001.0,450296019.0,D3039,D3039,Heterozygous factor V Leiden mutation
1215,Thrombophilia,1221214016.0,1563006.0,1221214016.0,D309,D309,Protein S deficiency
1216,Thrombophilia,351300013.0,234467004.0,351300013.0,D30A,D30A,Thrombophilia
1217,Thrombophilia,2871986010.0,439698008.0,2871986010.0,D30A0,D30A0,Primary thrombophilia
1218,Thrombophilia,1233987014.0,76407009.0,1233987014.0,D30B,D30B,Protein C deficiency
1219,Thrombophilia,44918014.0,26843008.0,44918014.0,N006,N006,Antiphospholipid syndrome
1220,Tinnitus,4547941000006111.0,162349004.0,1221317014.0,^ESCTOB454794,^ESCTOB454794,observation of tinnitus
1221,Tinnitus,102721000006110.0,60862001.0,101130017.0,1C2,1C2,Tinnitus symptoms
1222,Tinnitus,253173014.0,162352007.0,253173014.0,1C23,1C23,Ringing in ear
1223,Tinnitus,253174015.0,162353002.0,253174015.0,1C24,1C24,Hissing in ear
1224,Tinnitus,253176018.0,60862001.0,101130017.0,1C2Z,1C2Z,Tinnitus symptom NOS
1225,Tinnitus,101130017.0,60862001.0,101130017.0,F583,F583,Tinnitus
1226,Tinnitus,299212019.0,60862001.0,101130017.0,F5830,F5830,Unspecified tinnitus
1227,Tinnitus,103798013.0,62452009.0,103798013.0,F5831,F5831,Subjective tinnitus
1228,Tinnitus,48076013.0,28715001.0,48076013.0,F5832,F5832,Objective tinnitus
1229,Tinnitus,299214018.0,60862001.0,101130017.0,F583z,F583z,Tinnitus NOS
1232,Vitamin B12 deficiency anaemia,881941000006116.0,49472006.0,881941000006116.0,D011-99,D011-99,Other vit B12 defic. anaemia
1233,Vitamin B12 deficiency anaemia,1842071000006112.0,1842071000006108.0,1842071000006112.0,EMISNQVI18,EMISNQVI18,Vitamin B12 injection due
1234,Vitamin B12 deficiency anaemia,906551000006112.0,906551000006108.0,906551000006112.0,HNG0130,HNG0130,[RFC] Pernicious anaemia
1235,Vitamin B12 deficiency anaemia,1.2451821000006116e+16,170824004.0,264786019.0,^ESCT1245182,^ESCT1245182,reticulcytosis after b12
1236,Vitamin B12 deficiency anaemia,264780013.0,170818005.0,264780013.0,66E,66E,B12 deficiency monitoring
1237,Vitamin B12 deficiency anaemia,501111000006119.0,170819002.0,264781012.0,66E1,66E1,B12 defic. initial assessment
1239,Vitamin B12 deficiency anaemia,264783010.0,170821007.0,264783010.0,66E3,66E3,B12 injections started
1240,Vitamin B12 deficiency anaemia,264784016.0,170822000.0,264784016.0,66E4,66E4,B12 injections - at home
1241,Vitamin B12 deficiency anaemia,264785015.0,170823005.0,264785015.0,66E5,66E5,B12 injections - at surgery
1242,Vitamin B12 deficiency anaemia,264786019.0,170824004.0,3076147019.0,66E6,66E6,Reticulcytosis after B12
1243,Vitamin B12 deficiency anaemia,501101000006117.0,170825003.0,264787011.0,66E7,66E7,B12 def.-dubious diag.criteria
1244,Vitamin B12 deficiency anaemia,264788018.0,170826002.0,264788018.0,66E8,66E8,B12 injections stopped
1245,Vitamin B12 deficiency anaemia,501121000006110.0,170818005.0,264780013.0,66EZ,66EZ,B12 defic. monitoring NOS
1246,Vitamin B12 deficiency anaemia,293008012.0,190634004.0,293008012.0,C2621,C2621,Vitamin B12 deficiency
1247,Vitamin B12 deficiency anaemia,505888017.0,84027009.0,505888017.0,D010,D010,Pernicious anaemia
1248,Vitamin B12 deficiency anaemia,223491000000112.0,84027009.0,505888017.0,D010-1,D010-1,Addison's anaemia
1251,Vitamin B12 deficiency anaemia,399198011.0,49472006.0,495412014.0,D011,D011,Other vitamin B12 deficiency anaemias
1252,Vitamin B12 deficiency anaemia,62261000006118.0,49472006.0,1216683014.0,D011-1,D011-1,Vitamin B12 deficiency anaemia
1253,Vitamin B12 deficiency anaemia,399201018.0,267517008.0,399201018.0,D0110,D0110,Vitamin B12 deficiency anaemia due to dietary causes
1254,Vitamin B12 deficiency anaemia,223501000000118.0,234363001.0,351115018.0,D0110-1,D0110-1,Imerslund - Grasbeck syndrome
1255,Vitamin B12 deficiency anaemia,351104011.0,234360003.0,351104011.0,D0110-3,D0110-3,Vegan's anaemia
1256,Vitamin B12 deficiency anaemia,62031000006117.0,191142007.0,293918016.0,D0111,D0111,Vit B12 defic anaemia due to malabsorption with proteinuria
1257,Vitamin B12 deficiency anaemia,356607016.0,237934001.0,356607016.0,D0112,D0112,Transcobalamin II deficiency
1258,Vitamin B12 deficiency anaemia,62281000006111.0,49472006.0,495414010.0,D011X,D011X,"Vitamin B12 deficiency anaemia, unspecified"
1259,Vitamin B12 deficiency anaemia,293924010.0,49472006.0,495412014.0,D011z,D011z,Other vitamin B12 deficiency anaemia NOS
1260,Vitamin B12 deficiency anaemia,293948018.0,191154007.0,293948018.0,D0130,D0130,Combined B12 and folate deficiency anaemia
1261,Vitamin B12 deficiency anaemia,294568012.0,267517008.0,399201018.0,Dyu01,Dyu01,[X]Other dietary vitamin B12 deficiency anaemia
1262,Vitamin B12 deficiency anaemia,294571016.0,49472006.0,495412014.0,Dyu02,Dyu02,[X]Other vitamin B12 deficiency anaemias
1263,Vitamin B12 deficiency anaemia,294579019.0,49472006.0,495414010.0,Dyu06,Dyu06,"[X]Vitamin B12 deficiency anaemia, unspecified"
1264,Vitamin B12 deficiency anaemia,297018015.0,192817003.0,297018015.0,F11x6,F11x6,Cerebral degeneration due to vitamin B12 deficiency
1266,Vitamin B12 deficiency anaemia,297589013.0,193213003.0,297589013.0,F3815,F3815,Myasthenic syndrome due to pernicious anaemia
